duration,tenure_group,division,comprate,num_of_pay_raise,sex,ethnicity,mar_status,highest_educ_lvl,end_age_group,start_age_group,classification,department_change,division_change,pay_increase_ot,last_jobtitle_duration,emplid_sec,event
8561,over_5,Administrative Services,26.3528,9,M,AMIND,U,A,50_to_54,30_to_34,Staff,0,0,0.001611120196238757,3618.3654976851853,wol8wp_CmsKIwqU=,Retirement
8014,over_5,Administrative Services,30.5061,8,F,WHITE,U,A,over_60,40_to_44,Staff,0,1,0.0019003868230596456,5886.365497685185,wol8wp_CmsKDwp4=,Retirement
8073,over_5,Self Sufficiency,32.5086,8,F,WHITE,U,A,55_to_59,40_to_44,Staff,0,0,0.0010781741607828565,8073.365497685185,wol8wp_CmcKEwqI=,Retirement
7834,over_5,Children Services,45.5712,9,F,WHITE,U,A,45_to_49,.under_29,Supervisor,0,0,0.0024572376818994125,6908.365497685185,wol8wp_CmMKKwqQ=,Retirement
8561,over_5,Other,39.057441,6,,BLACK,,,,,Staff,2,2,0.0030554188762994977,790.3654976851852,wol8wp_CmMKEwqY=,Retirement
7834,over_5,Children Services,45.5712,7,F,WHITE,U,A,55_to_59,40_to_44,Supervisor,0,0,0.0020002297676793464,7834.365497685185,wol8wp_Cl8KHwqI=,Retirement
5587,over_5,Children Services,33.619697,9,F,WHITE,U,A,40_to_44,.under_29,Staff,0,2,0.0042866828351530335,2624.3654976851853,wol8wp_Cl8KGwqQ=,Retirement
8364,over_5,Self Sufficiency,36.6408,9,F,BLACK,U,A,50_to_54,30_to_34,Supervisor,0,0,0.001927403156384505,5172.365497685185,wol8wp_ClsKGwqM=,Retirement
8561,over_5,Children Services,24.0778,5,F,WHITE,U,A,over_60,40_to_44,Staff,0,0,0.0012496904567223454,8561.365497685185,wol8wp_Ck8KMwqI=,Retirement
8114,over_5,Other,33.4193,6,,HISPA,,,,,Staff,1,1,0.002309736258318955,4948.365497685185,wol8wp_Ck8KGwp0=,Retirement
7837,over_5,Administrative Services,37.7722,8,M,HISPA,U,A,45_to_49,.under_29,Staff,2,2,0.002623733571519714,2542.3654976851853,wol7wqjCm8KMwqQ=,Retirement
7637,over_5,Administrative Services,23.2169,8,M,HISPA,U,A,50_to_54,30_to_34,Staff,0,0,0.00171380123084981,5074.365497685185,wol7wqjCm8KHwqU=,Retirement
7595,over_5,Adult Services,58.731096,8,M,WHITE,U,A,55_to_59,35_to_39,Manager,0,3,0.004648017906517445,2680.3654976851853,wol7wqjCm8KFwqI=,Retirement
7720,over_5,Other,74.0757,8,,WHITE,,,,,Supervisor,1,1,0.0033590284974093264,5242.365497685185,wol7wqjCmsKLwp0=,Retirement
7664,over_5,Children Services,24.0778,8,F,WHITE,U,A,55_to_59,35_to_39,Staff,1,1,0.0020117171189979123,7272.365497685185,wol7wqjCmMKGwqI=,Retirement
7834,over_5,Children Services,45.5712,10,F,WHITE,U,A,55_to_59,35_to_39,Supervisor,0,0,0.0024572376818994125,6194.365497685185,wol7wqfCmcKMwqY=,Retirement
7455,over_5,Other,42.6048,8,,WHITE,,,,,Supervisor,4,4,0.004145513078470824,5186.365497685185,wol7wqfCmcKGwqA=,Retirement
7510,over_5,Children Services,33.2772,8,M,WHITE,U,I,50_to_54,30_to_34,Staff,0,0,0.0025495605858854857,7510.365497685185,wol7wqfClsKIwqA=,Retirement
5052,over_5,Adult Services,40.093398,11,F,HISPA,U,A,45_to_49,.under_29,Supervisor,2,2,0.005556887965162312,1084.3654976851851,wol7wqbCmsKLwp0=,Retirement
7706,over_5,Self Sufficiency,28.1762,10,F,HISPA,U,A,45_to_49,.under_29,Staff,0,0,0.0016739942901635092,7706.365497685185,wol7wqbCmsKGwqY=,Retirement
7019,over_5,Administrative Services,23.2169,9,F,BLACK,U,A,40_to_44,.under_29,Staff,1,1,0.002073927909958683,5074.365497685185,wol7wqbCmcKFwqI=,Retirement
7487,over_5,Other,30.30872,11,,HISPA,,,,,Staff,2,2,0.002891507947108321,524.3654976851852,wol7wqbClsKJwqA=,Retirement
8561,over_5,Self Sufficiency,29.9079,7,F,HISPA,U,A,45_to_49,.under_29,Staff,0,0,0.0016187244480784955,412.36549768518523,wol7wqbClcKLwqQ=,Retirement
7679,over_5,Children Services,40.1149,6,F,HISPA,U,A,50_to_54,30_to_34,Staff,0,0,0.0018954160698007553,7679.365497685185,wol7wqbClMKJwqM=,Retirement
8226,over_5,Other,47.3889,6,,WHITE,,,,,Staff,1,1,0.0028819961098954534,4825.365497685185,wol7wqbClMKGwqI=,Retirement
8561,over_5,Self Sufficiency,28.1762,9,F,WHITE,U,A,45_to_49,30_to_34,Staff,0,0,0.0018269945099871512,3590.365497685185,wol7wqbCk8KEwp4=,Retirement
7762,over_5,Children Services,21.329,10,F,HISPA,U,A,over_60,40_to_44,Staff,0,0,0.0012909559391909302,5032.365497685185,wol7wqbCksKKwqI=,Retirement
6919,over_5,Administrative Services,116.6099,15,F,WHITE,U,A,50_to_54,30_to_34,Executive,0,3,0.01253647926000867,664.3654976851852,wol7wqbCksKGwqM=,Retirement
4835,over_5,Administrative Services,24.0778,7,M,WHITE,U,A,over_60,45_to_49,Staff,2,3,0.002988169596690796,2358.365497685185,wol7wqXCm8KHwqA=,Retirement
7987,over_5,Self Sufficiency,26.088,5,F,HISPA,U,A,55_to_59,40_to_44,Supervisor,0,0,0.0007535119569300113,7987.365497685185,wol7wqXCmsKLwqY=,Retirement
8000,over_5,Self Sufficiency,30.5061,8,F,HISPA,U,A,40_to_44,30_to_34,Staff,0,0,0.0011677875000000002,2134.3654976851853,wol7wqXClcKHwqI=,Retirement
7547,over_5,Self Sufficiency,32.5086,6,F,HISPA,U,A,45_to_49,.under_29,Staff,0,0,0.002220034450775143,7202.365497685185,wol7wqXClcKGwp0=,Retirement
7475,over_5,Other,39.3283,10,,HISPA,,,,,Staff,2,2,0.003848066889632107,1084.3654976851853,wol7wqXCksKJwp0=,Retirement
7918,over_5,Administrative Services,33.2172,9,F,WHITE,U,A,50_to_54,30_to_34,Staff,0,0,0.0026329628694114673,5046.365497685185,wol7wqXCksKIwqY=,Retirement
7708,over_5,Other,36.232302,11,,ASIAN,,,,,Staff,2,2,0.002935742345614945,1084.3654976851851,wol7wqXCksKEwp0=,Retirement
7080,over_5,Children Services,24.0778,11,F,WHITE,U,A,40_to_44,.under_29,Staff,1,1,0.0019883898305084746,5494.365497685185,wol7wqTCmcKLwqU=,Retirement
7834,over_5,Children Services,40.1149,7,F,BLACK,U,A,50_to_54,30_to_34,Staff,0,0,0.002345353586928772,6740.365497685185,wol7wqTCmcKFwqY=,Retirement
7675,over_5,Self Sufficiency,32.5086,8,F,ASIAN,U,A,50_to_54,30_to_34,Staff,0,0,0.0013656026058631923,7675.365497685185,wol7wqTCmMKLwp8=,Retirement
7664,over_5,Children Services,33.2772,7,F,BLACK,M,A,50_to_54,30_to_34,Staff,0,0,0.002338100208768267,7664.365497685185,wol7wqTCl8KIwp0=,Retirement
7834,over_5,Self Sufficiency,32.2027,9,F,BLACK,U,A,55_to_59,40_to_44,Supervisor,0,2,0.001504633648200153,5648.365497685185,wol7wqTCl8KGwqY=,Retirement
7905,over_5,Children Services,22.2573,11,F,BLACK,U,A,40_to_44,.under_29,Staff,0,0,0.0013665654648956358,7905.365497685185,wol7wqTClsKMwqE=,Retirement
7972,over_5,Self Sufficiency,32.2027,9,F,HISPA,U,A,50_to_54,30_to_34,Supervisor,0,0,0.0023686276969392874,6040.365497685185,wol7wqTClMKJwp4=,Retirement
7832,over_5,Children Services,45.5712,10,F,WHITE,U,A,45_to_49,.under_29,Supervisor,0,0,0.002746348314606741,5522.365497685185,wol7wqTClMKGwqY=,Retirement
8561,over_5,Children Services,21.329,13,F,BLACK,U,A,over_60,45_to_49,Staff,0,0,0.0010102791729938092,8561.365497685185,wol7wqTClMKGwp0=,Retirement
3548,over_5,Other,23.206169,5,,WHITE,,,,,Staff,1,1,0.0036657748027057496,3128.365497685185,wol7wqTCk8KKwqA=,Retirement
7637,over_5,Other,36.312274,8,,WHITE,,,,,Staff,1,1,0.003442303784208459,762.3654976851852,wol7wqTCksKGwqA=,Retirement
7636,over_5,Self Sufficiency,32.5086,10,F,BLACK,U,A,45_to_49,30_to_34,Staff,0,0,0.002062768465165008,188.3654976851852,wol7wqPCm8KEwp4=,Retirement
4892,over_5,Other,31.0,3,,WHITE,,,,,Staff,1,1,0.0033767784137367124,454.3654976851852,wol7wqPCmcKDwqM=,Retirement
8546,over_5,Administrative Services,32.1881,8,F,WHITE,U,A,50_to_54,30_to_34,Staff,0,0,0.0013775684530774627,7174.365497685185,wol7wqPCmMKFwqU=,Retirement
8072,over_5,Administrative Services,39.849,11,F,BLACK,U,A,40_to_44,.under_29,Supervisor,0,0,0.003627973240832507,3058.3654976851853,wol7wqPClcKIwp8=,Retirement
7693,over_5,Self Sufficiency,28.1762,10,F,HISPA,U,A,40_to_44,.under_29,Staff,1,1,0.0025368776810087094,5732.365497685185,wol7wqPClcKFwqY=,Retirement
7972,over_5,Adult Services,45.5712,11,M,WHITE,U,A,50_to_54,35_to_39,Supervisor,0,0,0.0024596086302057195,1028.3654976851853,wol7wqPClMKMwqA=,Retirement
7608,over_5,Administrative Services,30.5061,7,F,BLACK,U,A,over_60,40_to_44,Staff,0,1,0.0023838985278654043,2232.365497685185,wol7wqPClMKJwp8=,Retirement
8561,over_5,Self Sufficiency,24.0778,4,F,HISPA,U,A,55_to_59,35_to_39,Staff,0,0,0.0012496904567223454,8561.365497685185,wol7wqPClMKDwqE=,Retirement
8562,over_5,Children Services,61.935444,12,F,HISPA,U,A,over_60,40_to_44,Manager,0,0,0.004036608736276571,1883.3654976851853,wol7wqLCmsKLwp8=,Retirement
7876,over_5,Other,49.374,6,,BLACK,,,,,Staff,2,2,0.0030137379380396146,1476.3654976851853,wol7wqLCmcKFwqQ=,Retirement
7608,over_5,Self Sufficiency,28.2053,13,F,HISPA,U,A,over_60,40_to_44,Staff,0,3,0.0020814800210304943,356.3654976851852,wol7wqLCl8KLwqQ=,Retirement
7721,over_5,Other,21.6286,6,,HISPA,,,,,Staff,1,1,0.0016135992747053488,3772.365497685185,wol7wqLCl8KFwp4=,Retirement
7692,over_5,Self Sufficiency,34.2929,9,M,HISPA,U,A,55_to_59,30_to_34,Staff,0,0,0.0021857644305772234,5970.365497685185,wol7wqLClcKFwqI=,Retirement
7858,over_5,Finance and Forecasting,37.9227,9,F,HISPA,U,A,45_to_49,.under_29,Staff,0,1,0.0028257826418936114,1086.3654976851853,wol7wqLClMKFwqQ=,Retirement
7636,over_5,Self Sufficiency,28.1762,7,F,WHITE,U,A,55_to_59,40_to_44,Staff,0,0,0.0011892613933996861,7636.365497685185,wol7wqHCm8KLwqU=,Retirement
5538,over_5,Children Services,17.354514,12,F,HISPA,U,A,40_to_44,.under_29,Staff,2,2,0.0012918949079089928,2652.365497685185,wol7wqHCmsKMwp4=,Retirement
7930,over_5,Administrative Services,32.1881,11,F,HISPA,U,A,45_to_49,.under_29,Staff,0,3,0.0022329508196721306,2638.365497685185,wol7wqHCmsKHwqY=,Retirement
7388,over_5,Children Services,24.0778,14,F,WHITE,U,A,50_to_54,30_to_34,Staff,1,3,0.0020868706009745533,5830.365497685185,wol7wqHClsKMwp4=,Retirement
7511,over_5,Children Services,33.2772,11,F,WHITE,U,A,45_to_49,.under_29,Staff,0,1,0.0027489282385834107,7202.365497685185,wol7wqHClsKMwp0=,Retirement
8561,over_5,Self Sufficiency,39.908,11,F,HISPA,U,A,45_to_49,.under_29,Staff,0,0,0.002886111435579956,272.36549768518523,wol7wqHClcKJwp8=,Retirement
4036,over_5,Children Services,40.1149,12,F,BLACK,U,A,45_to_49,.under_29,Staff,0,0,0.006552254707631318,3082.3654976851853,wol7wqHCksKFwp0=,Retirement
6449,over_5,Other,34.7413,4,,HISPA,,,,,Staff,1,1,0.0035671111800279114,1168.3654976851851,wol7wqDCm8KLwqY=,Retirement
8029,over_5,Adult Services,37.1298,10,F,WHITE,U,A,55_to_59,35_to_39,Staff,1,3,0.002789861751152074,1042.3654976851851,wol7wqDCl8KGwp4=,Retirement
5633,over_5,Self Sufficiency,24.201557,10,F,WHITE,U,A,45_to_49,.under_29,Supervisor,2,2,0.002272777738327712,2078.3654976851853,wol7wqDClcKIwqM=,Retirement
7538,over_5,Self Sufficiency,30.5061,9,F,WHITE,U,A,55_to_59,35_to_39,Staff,0,1,0.0022445874237198194,5340.365497685185,wol7wqDClcKDwp4=,Retirement
7539,over_5,Other,47.423293,11,,WHITE,,,,,Supervisor,1,1,0.0050422195251359605,1140.3654976851851,wol7wqDClMKKwqI=,Retirement
7540,over_5,Self Sufficiency,34.2929,8,M,HISPA,U,A,45_to_49,.under_29,Staff,0,0,0.0026369893899204247,2750.3654976851853,wol7wqDClMKGwqA=,Retirement
7834,over_5,Children Services,45.5712,13,F,WHITE,U,A,50_to_54,30_to_34,Supervisor,0,0,0.0030535103395455706,5620.365497685185,wol7wqDClMKDwp8=,Retirement
8366,over_5,Administrative Services,44.1545,14,M,HISPA,U,A,55_to_59,35_to_39,Supervisor,0,5,0.003964200334688022,216.3654976851852,wol7wp_CmsKJwqI=,Retirement
8279,over_5,Children Services,35.2079,10,F,BLACK,U,A,55_to_59,40_to_44,Staff,2,3,0.0011589080806860737,3058.3654976851853,wol7wp_CmMKDwqA=,Retirement
7538,over_5,Children Services,56.472208,10,M,WHITE,U,A,45_to_49,.under_29,Manager,0,0,0.004299603077739454,1588.3654976851853,wol7wp_CmMKDwp8=,Retirement
7510,over_5,Self Sufficiency,28.1762,11,M,WHITE,U,A,55_to_59,35_to_39,Staff,0,0,0.0019214114513981361,7510.365497685185,wol7wp_Cl8KLwqE=,Retirement
8057,over_5,Children Services,40.1149,12,F,HISPA,U,A,45_to_49,.under_29,Staff,1,1,0.002734926151172893,5270.365497685185,wol7wp_ClMKLwqA=,Retirement
7613,over_5,Children Services,28.1762,8,F,HISPA,U,A,45_to_49,.under_29,Staff,0,1,0.0020976881649809537,4024.3654976851853,wol7wp_CksKLwqE=,Retirement
7834,over_5,Children Services,40.1149,8,M,HISPA,U,A,50_to_54,30_to_34,Staff,0,0,0.002588192494255808,6502.365497685185,wol6wqjCmcKKwqA=,Retirement
7734,over_5,Children Services,45.5712,13,F,HISPA,U,A,50_to_54,30_to_34,Supervisor,0,0,0.0031537108869925004,5172.365497685185,wol6wqjCmMKIwqY=,Retirement
8452,over_5,Self Sufficiency,50.352482,9,F,WHITE,U,A,55_to_59,35_to_39,Manager,0,0,0.0035935260293421677,1854.365497685185,wol6wqjCmMKGwqA=,Retirement
8280,over_5,Self Sufficiency,28.1762,6,F,WHITE,U,A,55_to_59,45_to_49,Staff,0,0,0.0015772705314009664,8280.365497685185,wol6wqjCl8KKwqM=,Retirement
7608,over_5,Self Sufficiency,28.1762,6,F,HISPA,U,A,55_to_59,35_to_39,Staff,0,0,0.0020776550998948475,7272.365497685185,wol6wqjClMKIwqM=,Retirement
7721,over_5,Administrative Services,37.2145,9,F,WHITE,U,A,50_to_54,35_to_39,Staff,0,4,0.0022791218754047403,5284.365497685185,wol6wqjCksKDwp0=,Retirement
7277,over_5,Children Services,61.935444,12,F,HISPA,U,A,50_to_54,30_to_34,Manager,0,0,0.005269402775869177,1882.3654976851853,wol6wqfCm8KJwp8=,Retirement
8296,over_5,Self Sufficiency,38.8706,5,F,WHITE,U,A,55_to_59,45_to_49,Staff,0,2,0.0017698167791706852,2988.365497685185,wol6wqfCmsKFwqU=,Retirement
7552,over_5,Children Services,45.5712,13,F,WHITE,U,A,55_to_59,35_to_39,Supervisor,0,2,0.0027286281779661014,5368.365497685185,wol6wqfCmMKMwqQ=,Retirement
7735,over_5,Children Services,40.1149,17,F,BLACK,U,A,40_to_44,.under_29,Staff,0,2,0.003767252747252747,1350.3654976851851,wol6wqfCmMKLwqA=,Retirement
7551,over_5,Self Sufficiency,24.0778,10,F,HISPA,U,A,45_to_49,.under_29,Staff,1,1,0.0020418222751953383,3548.365497685185,wol6wqfClcKMwqE=,Retirement
7709,over_5,Adult Services,22.4814,5,F,HISPA,U,A,over_60,45_to_49,Staff,1,3,0.0018694253469970165,7129.365497685185,wol6wqfClcKLwqM=,Retirement
8203,over_5,Self Sufficiency,24.0778,7,F,HISPA,U,A,50_to_54,30_to_34,Staff,0,0,0.0014658783371937095,5850.365497685185,wol6wqfClcKKwqY=,Retirement
7818,over_5,Self Sufficiency,44.1545,10,F,WHITE,U,A,50_to_54,30_to_34,Supervisor,0,3,0.0037955615246866204,3030.365497685185,wol6wqfCk8KLwp4=,Retirement
7987,over_5,Self Sufficiency,32.2027,6,F,WHITE,U,A,50_to_54,35_to_39,Supervisor,0,0,0.0017910229122323777,5788.365497685185,wol6wqfCksKKwqI=,Retirement
8184,over_5,Finance and Forecasting,37.2145,5,M,WHITE,U,A,45_to_49,.under_29,Staff,0,2,0.00202650293255132,8184.365497685185,wol6wqbCmsKEwqE=,Retirement
8561,over_5,Other,22.8732,7,,WHITE,,,,,Staff,1,1,0.0014149281625978275,4262.365497685185,wol6wqbClsKKwqI=,Retirement
7520,over_5,Children Services,61.935444,18,F,WHITE,U,A,50_to_54,30_to_34,Manager,0,0,0.005186255851063829,1882.3654976851853,wol6wqbCk8KGwp8=,Retirement
7580,over_5,Administrative Services,32.2027,5,F,AMIND,U,A,55_to_59,45_to_49,Supervisor,0,0,0.0009708443271767812,7580.365497685185,wol6wqbCksKMwp8=,Retirement
8099,over_5,Children Services,21.329,12,F,HISPA,U,A,45_to_49,.under_29,Staff,2,2,0.0011994567230522288,5634.365497685185,wol6wqXCm8KEwp0=,Retirement
7818,over_5,Self Sufficiency,38.8706,10,F,HISPA,U,D,45_to_49,30_to_34,Staff,0,4,0.002589063699155795,1980.3654976851851,wol6wqXCm8KDwp8=,Retirement
7551,over_5,Self Sufficiency,38.8706,11,F,HISPA,U,A,50_to_54,30_to_34,Staff,0,2,0.002268467752615548,2274.365497685185,wol6wqXCmcKLwqM=,Retirement
7611,over_5,Children Services,26.088,9,F,WHITE,U,A,55_to_59,35_to_39,Supervisor,0,0,0.001964630140585994,7020.365497685185,wol6wqXCmcKKwqU=,Retirement
4732,over_5,Self Sufficiency,24.12591,12,F,BLACK,U,D,45_to_49,.under_29,Staff,1,1,0.005098459425190194,749.3654976851852,wol6wqXCl8KJwqM=,Retirement
7706,over_5,Self Sufficiency,30.5061,8,F,WHITE,U,A,45_to_49,.under_29,Staff,0,0,0.002174889696340514,3800.3654976851853,wol6wqXClcKKwqI=,Retirement
7608,over_5,Self Sufficiency,32.2027,11,F,WHITE,U,A,55_to_59,35_to_39,Supervisor,0,2,0.002224802839116719,5242.365497685185,wol6wqXCksKMwqY=,Retirement
7651,over_5,Self Sufficiency,36.888413,17,F,WHITE,U,A,45_to_49,.under_29,Supervisor,0,3,0.0036228483858319173,356.3654976851852,wol6wqXCksKDwqI=,Retirement
7722,over_5,Children Services,52.9654,13,M,WHITE,M,A,55_to_59,35_to_39,Staff,0,1,0.0019250712250712253,3158.3654976851853,wol6wqTCmsKIwqY=,Retirement
7821,over_5,Children Services,37.232,12,F,WHITE,U,A,45_to_49,35_to_39,Supervisor,1,1,0.0027799386267740697,356.36549768518523,wol6wqTCmcKLwqI=,Retirement
8157,over_5,Self Sufficiency,38.8706,7,F,WHITE,U,A,55_to_59,50_to_54,Staff,0,1,0.001719615054554371,2932.365497685185,wol6wqTCmcKJwp0=,Retirement
7611,over_5,Administrative Services,94.77741,8,F,HISPA,U,A,45_to_49,.under_29,Executive,1,1,0.009827540402049665,874.3654976851852,wol6wqTCmcKIwqA=,Retirement
7595,over_5,Children Services,43.4988,13,F,ASIAN,U,A,45_to_49,.under_29,Staff,0,0,0.0035033048057932854,735.3654976851852,wol6wqTCmcKHwqE=,Retirement
7737,over_5,Self Sufficiency,18.528492,5,F,HISPA,U,C,45_to_49,30_to_34,Staff,1,1,0.0006416171642755591,119.3654976851852,wol6wqTClcKJwqM=,Retirement
7719,over_5,Self Sufficiency,32.9613,5,F,WHITE,U,A,55_to_59,35_to_39,Staff,0,0,0.0010963466770307036,7719.365497685185,wol6wqTClMKJwp4=,Retirement
7707,over_5,Other,54.2288,10,,2PLUS,,,,,Manager,1,1,0.005640171272868821,62.36549768518518,wol6wqPCmsKEwqM=,Retirement
7958,over_5,Children Services,42.6048,12,F,WHITE,U,A,50_to_54,30_to_34,Supervisor,0,0,0.003617592359889419,5060.365497685185,wol6wqPCmcKLwqI=,Retirement
7496,over_5,Administrative Services,30.5061,8,F,WHITE,U,A,45_to_49,.under_29,Staff,0,3,0.002634218249733191,2876.365497685185,wol6wqPCmcKKwp0=,Retirement
7423,over_5,Children Services,45.5712,12,F,WHITE,M,A,45_to_49,.under_29,Supervisor,0,2,0.0031642462616192912,3048.3654976851853,wol6wqPCmMKMwqA=,Retirement
7545,over_5,Children Services,30.8461,16,F,BLACK,U,A,over_60,35_to_39,Staff,0,3,0.002872909211398277,3380.365497685185,wol6wqPCmMKEwqA=,Retirement
8311,over_5,Other,53.9242,8,,ASIAN,,,,,Staff,3,3,0.0033543977860666587,2330.3654976851853,wol6wqPCl8KFwqU=,Retirement
7779,over_5,Self Sufficiency,26.088,5,F,WHITE,U,A,55_to_59,35_to_39,Supervisor,0,0,0.0018448386682092814,7231.365497685185,wol6wqPClMKLwqM=,Retirement
7521,over_5,Administrative Services,44.948064,10,F,ASIAN,U,A,45_to_49,.under_29,Staff,0,0,0.003160173381199309,120.3654976851852,wol6wqPCksKIwqE=,Retirement
7636,over_5,Children Services,63.2553,16,F,BLACK,U,A,over_60,40_to_44,Manager,0,0,0.004836838658983761,2302.3654976851853,wol6wqPCksKFwqQ=,Retirement
7579,over_5,Adult Services,24.0778,8,F,HISPA,U,A,50_to_54,30_to_34,Staff,0,1,0.0018543871223116505,7132.365497685185,wol6wqLCmsKJwqE=,Retirement
7565,over_5,Self Sufficiency,28.1762,12,F,WHITE,U,A,over_60,40_to_44,Staff,0,1,0.00246699272967614,5634.365497685185,wol6wqLCmsKHwp4=,Retirement
7834,over_5,Children Services,45.5712,11,F,WHITE,U,A,45_to_49,.under_29,Supervisor,0,0,0.0031453663517998468,4682.365497685185,wol6wqLCmsKEwqE=,Retirement
7551,over_5,Self Sufficiency,32.5086,8,F,ASIAN,U,A,55_to_59,35_to_39,Staff,0,0,0.002182306979208052,7202.365497685185,wol6wqLCl8KJwqY=,Retirement
7778,over_5,Self Sufficiency,26.088,11,F,HISPA,U,A,50_to_54,30_to_34,Supervisor,0,1,0.0020859604011313967,6404.365497685185,wol6wqLClcKGwqY=,Retirement
7834,over_5,Other,46.5357,4,,WHITE,,,,,Supervisor,1,1,0.0016388562675516975,5578.365497685185,wol6wqLClMKIwp0=,Retirement
7834,over_5,Adult Services,40.1149,14,F,BLACK,M,G,50_to_54,30_to_34,Staff,0,1,0.002301748787337248,1084.3654976851853,wol6wqLCksKJwqU=,Retirement
7832,over_5,Self Sufficiency,28.1762,10,F,WHITE,U,A,55_to_59,30_to_34,Staff,0,0,0.0020692288049029626,7524.365497685185,wol6wqLCksKFwp0=,Retirement
6801,over_5,Self Sufficiency,32.2027,14,F,HISPA,U,A,45_to_49,.under_29,Supervisor,2,4,0.0034351860020585207,244.3654976851852,wol6wqHCmcKMwqQ=,Retirement
7849,over_5,Finance and Forecasting,29.4122,6,F,WHITE,U,A,55_to_59,40_to_44,Staff,0,1,0.001551904701235826,4864.365497685185,wol6wqHCmMKGwqA=,Retirement
7552,over_5,Self Sufficiency,34.640008,10,F,HISPA,U,A,45_to_49,.under_29,Staff,0,0,0.002787818855932204,230.36549768518518,wol6wqHCmMKFwqM=,Retirement
7326,over_5,Children Services,28.552185,18,F,HISPA,U,G,45_to_49,.under_29,Staff,6,6,0.0038973771498771502,1089.3654976851853,wol6wqHCl8KIwqA=,Retirement
7947,over_5,Self Sufficiency,25.5765,13,F,,U,A,45_to_49,.under_29,Staff,1,1,0.0017611551528878822,499.36549768518523,wol6wqHClMKLwqU=,Retirement
7636,over_5,Other,33.8695,6,,WHITE,,,,,Staff,1,1,0.0026352933473022524,762.3654976851852,wol6wqDCm8KLwqI=,Retirement
7737,over_5,Children Services,40.1149,10,M,BLACK,U,A,50_to_54,30_to_34,Staff,0,0,0.0026206410753522036,6293.365497685185,wol6wqDCm8KJwp0=,Retirement
8561,over_5,Self Sufficiency,22.4814,7,F,HISPA,U,A,50_to_54,30_to_34,Staff,0,0,0.0012181053615231865,986.3654976851852,wol6wqDCmsKIwqA=,Retirement
7834,over_5,Children Services,49.8507,13,F,BLACK,U,A,50_to_54,30_to_34,Staff,0,2,0.0034478810314015835,2386.3654976851853,wol6wqDCmMKIwp4=,Retirement
7916,over_5,Other,59.240854,12,,HISPA,,,,,Staff,1,1,0.004596002273875695,636.3654976851852,wol6wqDCmMKDwqQ=,Retirement
7692,over_5,Adult Services,45.5712,11,F,HISPA,U,A,50_to_54,30_to_34,Supervisor,0,0,0.002959438377535101,1084.3654976851853,wol6wqDClsKHwqA=,Retirement
7563,over_5,Adult Services,25.5765,8,F,WHITE,U,A,35_to_39,.under_29,Staff,1,5,0.0022138437128123756,916.3654976851851,wol6wqDClcKLwp0=,Retirement
7674,over_5,Children Services,28.623754,11,F,WHITE,U,A,45_to_49,.under_29,Staff,0,1,0.0025350213708626537,202.3654976851852,wol6wqDCk8KJwqE=,Retirement
7931,over_5,Children Services,21.329,12,F,HISPA,U,A,45_to_49,30_to_34,Staff,0,0,0.0010448114991804312,6460.365497685185,wol6wqDCksKEwp0=,Retirement
7510,over_5,Self Sufficiency,34.2929,10,F,WHITE,U,A,over_60,40_to_44,Staff,0,0,0.0024115179760319577,2932.3654976851853,wol6wp_Cm8KGwqQ=,Retirement
8561,over_5,Administrative Services,52.3516,7,M,WHITE,U,A,55_to_59,35_to_39,Manager,0,2,0.003137086788926527,2512.3654976851853,wol6wp_CmsKDwp4=,Retirement
7608,over_5,Self Sufficiency,38.8706,12,F,HISPA,U,A,45_to_49,.under_29,Staff,0,0,0.0035358307045215568,3156.3654976851853,wol6wp_CmcKHwqY=,Retirement
7664,over_5,Self Sufficiency,32.5086,6,F,HISPA,U,A,45_to_49,30_to_34,Staff,0,0,0.0011357124217118999,7664.365497685185,wol6wp_CmMKIwqM=,Retirement
7917,over_5,Other,59.346,10,,,,,,,Staff,1,1,0.004844764430971327,1364.3654976851851,wol6wp_CmMKHwqY=,Retirement
7520,over_5,Self Sufficiency,32.5086,8,F,WHITE,U,A,45_to_49,.under_29,Staff,0,0,0.002228005319148937,7160.365497685185,wol6wp_ClsKGwqI=,Retirement
8567,over_5,Self Sufficiency,32.5086,5,F,WHITE,U,A,over_60,35_to_39,Staff,0,0,0.001016003268355317,8567.365497685185,wol6wp_ClsKFwqU=,Retirement
8380,over_5,Self Sufficiency,40.9971,7,F,WHITE,U,A,over_60,45_to_49,Staff,0,2,0.0020899045346062057,2358.365497685185,wol6wp_ClsKDwqI=,Retirement
8561,over_5,Self Sufficiency,41.8719,10,F,WHITE,U,A,55_to_59,35_to_39,Supervisor,0,0,0.0024298446443172523,1952.3654976851853,wol6wp_ClMKHwp8=,Retirement
7552,over_5,Adult Services,32.17916,15,F,HISPA,U,A,45_to_49,.under_29,Staff,0,1,0.002490619703389831,1085.3654976851851,wol6wp_Ck8KEwqQ=,Retirement
2861,over_5,Self Sufficiency,14.980472,3,F,BLACK,U,A,40_to_44,.under_29,Staff,1,1,0.0004790185249912622,440.3654976851852,wol6wp_CksKKwqA=,Retirement
7226,over_5,Other,29.5885,10,,BLACK,,,,,Staff,1,2,0.0025738306116800443,3072.3654976851853,wol5wqjCm8KEwqY=,Retirement
