duration,tenure_group,division,comprate,num_of_pay_raise,sex,ethnicity,mar_status,highest_educ_lvl,end_age_group,start_age_group,classification,pay_increase_ot,last_jobtitle_duration,emplid_sec,event
160,.under_1,Self Sufficiency,13.4203,1,M,WHITE,U,A,50_to_54,50_to_54,Staff,0.0,160.0,wop4wqTCmMKLwqA=,IV Termination
252,.under_1,Self Sufficiency,13.6887,1,F,HISPA,U,A,30_to_34,30_to_34,Staff,0.0,252.0,wop4wqTCmMKKwqY=,V Termination
2170,3_to_4,Other,28.6803,8,,BLACK,,,,,Staff,0.00764516129032258,1036.0,wop4wqTCmMKIwqA=,V Termination
1948,3_to_4,Children Services,17.1356,6,F,,U,A,.under_29,.under_29,Staff,0.0029313501026694043,1140.0,wop4wqTCmMKHwp4=,V Termination
610,1_to_2,Self Sufficiency,16.5376,2,F,HISPA,U,A,.under_29,.under_29,Staff,0.00838077049180328,442.0,wop4wqTCmMKGwqU=,IV Termination
2528,over_5,Self Sufficiency,22.868161,4,F,BLACK,U,A,40_to_44,35_to_39,Staff,0.004029264636075949,1744.0,wop4wqTCmMKFwqY=,V Termination
1811,3_to_4,Other,31.25,5,,BLACK,,,,,Staff,0.004512424075096632,142.0,wop4wqTCmMKEwqQ=,V Termination
2011,3_to_4,Adult Services,18.5566,7,F,WHITE,U,A,over_60,over_60,Staff,0.00292113376429637,1829.0,wop4wqTCmMKEwqI=,Retirement
2510,over_5,Self Sufficiency,26.4464,6,F,,U,A,40_to_44,30_to_34,Staff,0.005189681274900399,1978.0,wop4wqTCmMKDwqE=,V Termination
466,1_to_2,Self Sufficiency,17.3499,2,F,HISPA,U,A,.under_29,.under_29,Staff,0.0024390557939914194,79.0,wop4wqTCmMKDwqA=,V Termination
1067,1_to_2,Children Services,31.0059,3,F,,U,A,30_to_34,.under_29,Staff,0.005733833177132148,1067.0,wop4wqTCl8KLwp4=,V Termination
2025,over_5,Self Sufficiency,22.9084,6,F,,U,A,35_to_39,30_to_34,Staff,0.005222864197530864,1442.0,wop4wqTCl8KKwp0=,V Termination
166,.under_1,Children Services,13.4203,1,F,HISPA,U,A,.under_29,.under_29,Staff,0.0,166.0,wop4wqTCl8KGwqU=,V Termination
1376,3_to_4,Self Sufficiency,17.5951,2,F,ASIAN,U,A,.under_29,.under_29,Staff,0.0028389534883720914,1376.0,wop4wqTCl8KFwqQ=,V Termination
218,.under_1,Self Sufficiency,13.4203,2,F,WHITE,U,A,45_to_49,45_to_49,Staff,0.003385871559633021,98.0,wop4wqTCl8KEwqQ=,IV Termination
260,.under_1,Self Sufficiency,19.4404,1,F,,U,A,30_to_34,30_to_34,Staff,0.0,260.0,wop4wqTClsKLwqI=,V Termination
2854,over_5,Self Sufficiency,26.467038,9,F,HISPA,U,A,35_to_39,.under_29,Staff,0.004387784863349684,2490.0,wop4wqTClsKLwqA=,V Termination
2743,over_5,Self Sufficiency,27.578227,5,F,WHITE,U,A,30_to_34,.under_29,Supervisor,0.00414324717462632,265.0,wop4wqTClsKLwp8=,V Termination
129,.under_1,Self Sufficiency,12.0903,1,F,HISPA,U,A,.under_29,.under_29,Staff,0.0,129.0,wop4wqTClsKLwp0=,V Termination
103,.under_1,Self Sufficiency,14.6957,2,M,HISPA,U,A,30_to_34,.under_29,Staff,0.007295145631067964,103.0,wop4wqTClsKKwqM=,IV Termination
146,.under_1,Self Sufficiency,14.6957,1,F,BLACK,U,A,.under_29,.under_29,Staff,0.0,146.0,wop4wqTClsKKwqI=,IV Termination
124,.under_1,Self Sufficiency,14.6957,1,M,PACIF,U,A,30_to_34,30_to_34,Staff,0.0,124.0,wop4wqTClsKKwqE=,V Termination
2162,over_5,Self Sufficiency,27.147,4,F,BLACK,U,A,35_to_39,30_to_34,Staff,0.004714986123959297,1784.0,wop4wqTClsKKwp0=,V Termination
1057,1_to_2,Self Sufficiency,23.7973,2,F,HISPA,U,A,.under_29,.under_29,Staff,0.0050782403027436135,679.0,wop4wqTClsKJwqY=,V Termination
82,.under_1,Self Sufficiency,16.6208,1,M,BLACK,U,A,40_to_44,40_to_44,Staff,0.0,82.0,wop4wqTClsKJwp4=,IV Termination
126,.under_1,Self Sufficiency,14.6957,1,F,WHITE,U,A,.under_29,.under_29,Staff,0.0,126.0,wop4wqTClsKJwp0=,V Termination
387,1_to_2,Self Sufficiency,16.2133,2,M,BLACK,U,A,.under_29,.under_29,Staff,0.003921447028423772,387.0,wop4wqTClsKIwqY=,IV Termination
1261,3_to_4,Self Sufficiency,24.5919,4,F,WHITE,U,A,35_to_39,30_to_34,Staff,0.004102299762093575,701.0,wop4wqTClsKIwp0=,V Termination
1358,1_to_2,Other,24.9562,6,,ASIAN,,,,,Staff,0.009474153166421207,224.0,wop4wqTClsKHwqI=,V Termination
2059,over_5,Self Sufficiency,22.9084,2,M,,U,A,45_to_49,40_to_44,Staff,0.0032516270033997085,1583.0,wop4wqTClsKHwqA=,IV Termination
244,.under_1,Self Sufficiency,16.9532,1,F,BLACK,U,A,50_to_54,50_to_54,Staff,0.0,244.0,wop4wqTClsKGwqQ=,V Termination
2290,over_5,Other,31.2136,8,,HISPA,,,,,Staff,0.007541179039301311,372.0,wop4wqTClsKGwqM=,V Termination
440,1_to_2,Other,13.9443,3,,BLACK,,,,,Staff,0.004676136363636366,420.0,wop4wqTClsKFwqI=,IV Termination
978,1_to_2,Self Sufficiency,19.5382,4,F,,U,A,50_to_54,45_to_49,Staff,0.004951431492842535,530.0,wop4wqTClsKFwp8=,V Termination
336,.under_1,Self Sufficiency,12.3321,1,M,HISPA,U,A,.under_29,.under_29,Staff,0.0,336.0,wop4wqTClsKEwp4=,V Termination
195,.under_1,Self Sufficiency,14.6957,1,M,WHITE,U,A,.under_29,.under_29,Staff,0.0,195.0,wop4wqTClsKDwqE=,V Termination
1112,1_to_2,Administrative Services,19.0545,5,F,HISPA,U,A,.under_29,.under_29,Staff,0.005730503597122303,174.0,wop4wqTClcKKwqE=,V Termination
2091,3_to_4,Self Sufficiency,17.821024,3,F,HISPA,U,A,30_to_34,.under_29,Staff,0.0027408053562888576,1507.0,wop4wqTClcKJwp4=,V Termination
903,1_to_2,Other,14.2418,3,,HISPA,,,,,Staff,0.0023446290143964567,79.0,wop4wqTClcKIwp8=,IV Termination
2044,over_5,Self Sufficiency,17.7958,5,F,HISPA,U,A,30_to_34,.under_29,Staff,0.0029055675146771034,378.0,wop4wqTClcKGwqI=,V Termination
1520,3_to_4,Adult Services,21.1429,7,F,,U,A,30_to_34,.under_29,Staff,0.006393157894736843,882.0,wop4wqTClcKFwqA=,V Termination
2843,over_5,Children Services,41.396401,6,M,BLACK,U,A,45_to_49,40_to_44,Staff,0.00632106964474147,2184.0,wop4wqTClcKEwqU=,V Termination
2840,over_5,Self Sufficiency,25.064349,8,F,HISPA,U,A,35_to_39,30_to_34,Staff,0.004414735563380281,1776.0,wop4wqTClcKEwqQ=,V Termination
1678,3_to_4,Self Sufficiency,16.4438,6,M,WHITE,U,A,40_to_44,35_to_39,Staff,0.002990762812872467,79.0,wop4wqTClMKKwqQ=,V Termination
268,.under_1,Children Services,13.6887,3,F,BLACK,U,A,.under_29,.under_29,Staff,0.003755671641791045,133.0,wop4wqTClMKIwqM=,IV Termination
757,1_to_2,Adult Services,15.1137,3,F,HISPA,U,A,.under_29,.under_29,Staff,0.003993923381770146,491.0,wop4wqTCk8KJwqM=,V Termination
1015,1_to_2,Adult Services,14.2418,2,F,,S,A,30_to_34,30_to_34,Staff,0.00153871921182266,322.0,wop4wqTCk8KIwqI=,V Termination
724,1_to_2,Administrative Services,15.1137,5,M,HISPA,U,A,.under_29,.under_29,Staff,0.004742679558011049,497.0,wop4wqTCk8KIwqE=,V Termination
325,.under_1,Children Services,21.5603,2,F,BLACK,U,A,40_to_44,40_to_44,Staff,0.001300923076923084,325.0,wop4wqTCk8KHwqE=,V Termination
296,.under_1,Children Services,20.8999,2,F,HISPA,U,A,.under_29,.under_29,Staff,0.0013844594594594494,296.0,wop4wqTCk8KHwp8=,V Termination
398,1_to_2,Children Services,14.8174,2,F,WHITE,U,A,30_to_34,30_to_34,Staff,0.0035103015075376885,398.0,wop4wqTCk8KGwqQ=,V Termination
686,1_to_2,Self Sufficiency,13.6252,3,F,ASIAN,U,A,.under_29,.under_29,Staff,0.0018849854227405234,686.0,wop4wqTCk8KEwqU=,V Termination
1379,3_to_4,Self Sufficiency,19.5382,3,F,BLACK,U,A,35_to_39,35_to_39,Staff,0.005883176214648296,581.0,wop4wqTCk8KDwqE=,V Termination
2067,over_5,Adult Services,33.4988,7,F,HISPA,U,A,30_to_34,.under_29,Staff,0.00542109337203677,163.0,wop4wqTCksKLwqQ=,V Termination
50,.under_1,Adult Services,25.5359,1,F,WHITE,U,A,35_to_39,35_to_39,Staff,0.0,50.0,wop4wqTCksKLwp4=,IV Termination
2278,over_5,Self Sufficiency,18.327296,5,F,HISPA,U,A,30_to_34,.under_29,Staff,0.002631780509218613,2278.0,wop4wqTCksKDwqY=,V Termination
353,.under_1,Children Services,13.6887,2,F,HISPA,U,A,.under_29,.under_29,Staff,0.004528045325779041,84.0,wop4wqTCksKDwqU=,V Termination
335,.under_1,Self Sufficiency,14.6957,3,M,HISPA,U,A,30_to_34,30_to_34,Staff,0.008476119402985078,279.0,wop4wqTCksKDwqA=,V Termination
1130,1_to_2,Children Services,25.2056,4,F,ASIAN,U,A,35_to_39,35_to_39,Staff,0.0223058407079646,406.0,wop4wqPCm8KLwp8=,V Termination
596,.under_1,Children Services,20.8999,2,F,HISPA,U,A,30_to_34,30_to_34,Staff,0.03506694630872483,279.0,wop4wqPCm8KLwp4=,IV Termination
1832,3_to_4,Children Services,34.4065,7,F,WHITE,U,A,.under_29,.under_29,Staff,0.01878084061135371,22.0,wop4wqPCm8KJwqQ=,V Termination
2356,over_5,Children Services,32.6291,8,F,HISPA,U,A,.under_29,.under_29,Staff,0.013849363327674025,1660.0,wop4wqPCm8KJwqI=,V Termination
2380,over_5,Self Sufficiency,24.470264,6,F,PACIF,U,A,35_to_39,30_to_34,Staff,0.0049529764705882355,1428.0,wop4wqPCm8KDwqM=,V Termination
1057,1_to_2,Self Sufficiency,13.6887,2,F,WHITE,U,A,50_to_54,50_to_54,Staff,0.0002539262062440885,1057.0,wop4wqPCmsKMwp0=,V Termination
2733,over_5,Self Sufficiency,22.289072,7,F,,S,A,50_to_54,40_to_44,Staff,0.003903795096963045,1743.0,wop4wqPCmsKHwqU=,V Termination
41,.under_1,Administrative Services,25.8454,1,M,ASIAN,U,A,.under_29,.under_29,Staff,0.0,41.0,wop4wqPCmsKGwp4=,V Termination
1901,over_5,Children Services,18.2941,5,F,HISPA,U,A,40_to_44,35_to_39,Staff,0.0015673855865334034,1901.0,wop4wqPCmsKGwp0=,V Termination
1132,1_to_2,Self Sufficiency,13.6252,2,F,,S,A,30_to_34,30_to_34,Staff,0.0019433745583038865,824.0,wop4wqPCmsKFwqY=,V Termination
350,.under_1,Self Sufficiency,12.3321,3,F,HISPA,M,A,.under_29,.under_29,Staff,0.0025908571428571443,238.0,wop4wqPCmsKFwp4=,V Termination
224,.under_1,Self Sufficiency,14.6957,2,F,BLACK,U,A,40_to_44,40_to_44,Staff,0.003354464285714287,224.0,wop4wqPCmsKEwqA=,IV Termination
2977,over_5,Self Sufficiency,24.426872,6,F,HISPA,U,A,45_to_49,40_to_44,Staff,0.0030372092710782665,2403.0,wop4wqPCmsKDwqM=,V Termination
1498,3_to_4,Self Sufficiency,21.1429,2,F,HISPA,U,A,35_to_39,30_to_34,Staff,0.0038436582109479317,1134.0,wop4wqPCmsKDwqI=,V Termination
659,1_to_2,Self Sufficiency,16.4473,3,F,HISPA,U,A,30_to_34,30_to_34,Staff,0.002657966616084974,57.0,wop4wqPCmsKDwqE=,V Termination
454,1_to_2,Self Sufficiency,15.3851,2,F,HISPA,U,A,40_to_44,40_to_44,Staff,0.0031735682819383246,454.0,wop4wqPCmsKDwqA=,IV Termination
520,1_to_2,Self Sufficiency,15.3851,3,F,WHITE,U,A,55_to_59,55_to_59,Staff,0.0027707692307692294,520.0,wop4wqPCmsKDwp8=,IV Termination
2198,over_5,Self Sufficiency,24.45144,9,F,HISPA,U,A,30_to_34,.under_29,Staff,0.004438462238398545,210.0,wop4wqPCmsKDwp4=,V Termination
422,1_to_2,Self Sufficiency,15.3851,2,F,HISPA,U,A,45_to_49,40_to_44,Staff,0.0034142180094786714,422.0,wop4wqPCmsKDwp0=,IV Termination
414,1_to_2,Self Sufficiency,16.4473,4,F,HISPA,U,A,.under_29,.under_29,Staff,0.004230917874396131,50.0,wop4wqPCmcKMwqU=,V Termination
695,1_to_2,Self Sufficiency,18.1573,3,M,HISPA,U,A,.under_29,.under_29,Staff,0.006061870503597121,331.0,wop4wqPCmcKMwqI=,V Termination
484,1_to_2,Self Sufficiency,16.4473,4,F,HISPA,U,A,30_to_34,.under_29,Staff,0.005171487603305782,218.0,wop4wqPCmcKMwqA=,IV Termination
1314,3_to_4,Self Sufficiency,20.0599,3,F,HISPA,U,A,35_to_39,30_to_34,Staff,0.004654185692541856,894.0,wop4wqPCmcKMwp8=,V Termination
91,.under_1,Self Sufficiency,12.0903,1,M,HISPA,U,A,40_to_44,40_to_44,Staff,0.0,91.0,wop4wqPCmcKMwp4=,V Termination
176,.under_1,Self Sufficiency,14.6957,1,M,BLACK,U,A,30_to_34,30_to_34,Staff,0.0,176.0,wop4wqPCmcKLwqY=,V Termination
1694,3_to_4,Self Sufficiency,22.304,3,F,WHITE,U,A,.under_29,.under_29,Staff,0.00408435655253837,1302.0,wop4wqPCmcKLwqM=,V Termination
1834,over_5,Self Sufficiency,23.511,7,F,HISPA,U,A,30_to_34,.under_29,Staff,0.005216303162486368,1008.0,wop4wqPCmcKLwqI=,V Termination
546,1_to_2,Self Sufficiency,15.3851,2,F,BLACK,U,A,50_to_54,45_to_49,Staff,0.0026388278388278378,546.0,wop4wqPCmcKLwp8=,IV Termination
252,.under_1,Self Sufficiency,15.0834,3,F,,U,A,35_to_39,35_to_39,Staff,0.004520238095238092,252.0,wop4wqPCmcKKwqU=,IV Termination
309,.under_1,Self Sufficiency,15.0834,2,F,PACIF,U,A,.under_29,.under_29,Staff,0.0036864077669902886,309.0,wop4wqPCmcKKwqQ=,IV Termination
39,.under_1,Children Services,21.1375,1,M,HISPA,U,A,.under_29,.under_29,Staff,0.0,39.0,wop4wqPCmcKKwqI=,V Termination
481,1_to_2,Self Sufficiency,15.3851,3,F,HISPA,U,A,40_to_44,35_to_39,Staff,0.002995426195426194,481.0,wop4wqPCmcKIwqU=,IV Termination
201,.under_1,Children Services,21.1375,2,M,,U,A,.under_29,.under_29,Staff,0.005784079601990038,145.0,wop4wqPCmcKIwp0=,V Termination
771,1_to_2,Self Sufficiency,16.5376,3,F,HISPA,U,A,.under_29,.under_29,Staff,0.005768223086900132,477.0,wop4wqPCmcKEwp4=,IV Termination
2675,over_5,Public Authority,17.821024,6,M,WHITE,U,A,30_to_34,.under_29,Staff,0.0023069248598130846,887.0,wop4wqPCmMKMwqM=,V Termination
220,.under_1,Children Services,21.1375,2,F,,U,A,.under_29,.under_29,Staff,0.005284545454545444,154.0,wop4wqPCmMKLwqM=,V Termination
436,.under_1,Self Sufficiency,12.3321,3,F,WHITE,U,A,.under_29,.under_29,Staff,0.002079816513761469,324.0,wop4wqPCmMKKwqA=,V Termination
616,.under_1,Adult Services,13.6887,3,F,HISPA,U,A,.under_29,.under_29,Staff,0.003674301948051948,336.0,wop4wqPCmMKJwqU=,V Termination
1274,1_to_2,Administrative Services,16.6882,3,F,HISPA,U,A,.under_29,.under_29,Staff,0.004131004709576137,1092.0,wop4wqPCmMKJwqQ=,V Termination
1961,over_5,Self Sufficiency,16.7046,4,F,HISPA,U,A,45_to_49,40_to_44,Staff,0.0028063742988271288,1863.0,wop4wqPCmMKHwp0=,IV Termination
1983,3_to_4,Self Sufficiency,31.8712,7,F,WHITE,U,A,30_to_34,.under_29,Staff,0.005661119515885024,826.0,wop4wqPCmMKFwqA=,V Termination
553,.under_1,Adult Services,13.6887,3,F,HISPA,U,A,.under_29,.under_29,Staff,0.004092947558770345,357.0,wop4wqPCl8KMwqU=,V Termination
136,.under_1,Self Sufficiency,12.0903,2,F,,U,A,30_to_34,30_to_34,Staff,0.004889705882352935,56.0,wop4wqPCl8KMwqQ=,V Termination
1925,3_to_4,Self Sufficiency,15.5891,5,F,,U,A,.under_29,.under_29,Staff,0.00206187012987013,1645.0,wop4wqPCl8KMwp8=,V Termination
2735,over_5,Administrative Services,29.5669,7,F,BLACK,U,A,35_to_39,.under_29,Staff,0.006561937842778793,1017.0,wop4wqPCl8KMwp0=,V Termination
120,.under_1,Children Services,23.591,1,F,,U,A,30_to_34,30_to_34,Staff,0.0,120.0,wop4wqPCl8KJwqA=,V Termination
26,.under_1,Children Services,21.1375,1,F,HISPA,U,A,.under_29,.under_29,Staff,0.0,26.0,wop4wqPCl8KJwp8=,V Termination
23,.under_1,Children Services,21.1375,1,F,HISPA,U,A,.under_29,.under_29,Staff,0.0,23.0,wop4wqPCl8KJwp4=,V Termination
261,.under_1,Children Services,21.1375,1,F,WHITE,U,A,.under_29,.under_29,Staff,0.0,261.0,wop4wqPCl8KIwqY=,V Termination
656,1_to_2,Children Services,26.758,3,F,HISPA,U,A,.under_29,.under_29,Staff,0.008567835365853657,282.0,wop4wqPCl8KIwqU=,V Termination
359,.under_1,Children Services,21.5603,2,F,,U,A,40_to_44,40_to_44,Staff,0.0011777158774373322,359.0,wop4wqPCl8KIwqQ=,IV Termination
598,1_to_2,Children Services,30.5386,2,F,HISPA,U,A,over_60,over_60,Staff,0.004826588628762539,598.0,wop4wqPCl8KIwqM=,V Termination
778,1_to_2,Children Services,25.8805,3,F,BLACK,U,A,30_to_34,.under_29,Staff,0.006096401028277638,778.0,wop4wqPCl8KIwqI=,V Termination
242,.under_1,Children Services,21.1375,1,F,HISPA,U,A,.under_29,.under_29,Staff,0.0,242.0,wop4wqPCl8KIwqA=,V Termination
26,.under_1,Children Services,21.1375,1,F,ASIAN,U,A,.under_29,.under_29,Staff,0.0,26.0,wop4wqPCl8KIwp4=,V Termination
2999,over_5,Children Services,36.75256,9,M,HISPA,U,A,35_to_39,.under_29,Staff,0.005206755585195066,2261.0,wop4wqPCl8KIwp0=,V Termination
2411,over_5,Other,19.553228,8,,2PLUS,,,,,Staff,0.0033711729572791374,85.0,wop4wqPCl8KHwqM=,V Termination
2169,over_5,Self Sufficiency,19.5759,6,F,ASIAN,U,A,.under_29,.under_29,Staff,0.0037577685569386817,1960.0,wop4wqPClsKMwqM=,V Termination
2648,3_to_4,Other,32.103344,6,,,,,,,Staff,0.005794276435045317,1094.0,wop4wqPClsKLwqI=,V Termination
2331,over_5,Self Sufficiency,22.183616,5,F,WHITE,U,A,30_to_34,.under_29,Staff,0.0031601098241098246,623.0,wop4wqPClsKLwqA=,V Termination
655,1_to_2,Administrative Services,27.8189,2,M,WHITE,U,A,.under_29,.under_29,Staff,0.0041445801526717565,655.0,wop4wqPClsKIwp4=,V Termination
820,1_to_2,Self Sufficiency,16.5376,3,F,WHITE,U,A,50_to_54,50_to_54,Staff,0.004701707317073173,490.0,wop4wqPClsKHwqE=,IV Termination
1716,3_to_4,Administrative Services,18.5566,4,F,WHITE,U,A,50_to_54,45_to_49,Staff,0.004286305361305361,1587.0,wop4wqPClsKFwqI=,V Termination
1001,1_to_2,Self Sufficiency,14.4043,3,F,HISPA,U,A,.under_29,.under_29,Staff,0.0025449550449550442,651.0,wop4wqPClsKEwp8=,V Termination
1352,3_to_4,Administrative Services,41.7694,4,M,WHITE,U,A,45_to_49,40_to_44,Supervisor,0.010349186390532542,1226.0,wop4wqPClcKLwqU=,V Termination
149,.under_1,Administrative Services,19.4339,1,F,HISPA,U,A,45_to_49,45_to_49,Staff,0.0,149.0,wop4wqPClcKIwp4=,IV Termination
870,1_to_2,Other,15.0141,6,,HISPA,,,,,Staff,0.004384022988505747,336.0,wop4wqPClcKHwqI=,V Termination
1911,3_to_4,Self Sufficiency,16.7046,2,M,HISPA,U,A,.under_29,.under_29,Staff,0.0028798011512297223,1813.0,wop4wqPClcKHwqE=,V Termination
1959,3_to_4,Self Sufficiency,16.7046,4,F,HISPA,U,A,over_60,over_60,Staff,0.0028092394078611535,1721.0,wop4wqPClcKFwp0=,V Termination
73,.under_1,Children Services,18.5371,1,F,HISPA,U,A,30_to_34,30_to_34,Staff,0.0,73.0,wop4wqPClcKDwqI=,V Termination
65,.under_1,Self Sufficiency,13.9443,1,F,WHITE,U,A,55_to_59,55_to_59,Staff,0.0,65.0,wop4wqPClMKGwqU=,IV Termination
1873,over_5,Adult Services,29.3448,7,F,HISPA,U,A,.under_29,.under_29,Staff,0.0072414842498665245,316.0,wop4wqPClMKGwqE=,V Termination
2378,over_5,Self Sufficiency,23.5291,6,F,BLACK,U,A,50_to_54,40_to_44,Staff,0.0034247266610597142,1944.0,wop4wqPClMKGwp4=,V Termination
1038,1_to_2,Self Sufficiency,20.0599,5,F,WHITE,U,A,.under_29,.under_29,Staff,0.0058917148362235055,632.0,wop4wqPClMKGwp0=,V Termination
41,.under_1,Self Sufficiency,13.6709,1,F,HISPA,U,A,40_to_44,40_to_44,Staff,0.0,41.0,wop4wqPClMKFwqY=,V Termination
74,.under_1,Self Sufficiency,14.6957,1,F,HISPA,U,A,35_to_39,35_to_39,Staff,0.0,74.0,wop4wqPClMKFwqI=,V Termination
216,.under_1,Self Sufficiency,14.6957,3,F,HISPA,U,A,55_to_59,55_to_59,Staff,0.004744444444444448,216.0,wop4wqPClMKFwqE=,V Termination
740,1_to_2,Self Sufficiency,17.8013,3,F,HISPA,U,A,40_to_44,40_to_44,Staff,0.004196756756756758,68.0,wop4wqPClMKFwp8=,V Termination
219,.under_1,Self Sufficiency,14.6957,1,F,HISPA,U,A,45_to_49,45_to_49,Staff,0.0,219.0,wop4wqPClMKFwp4=,V Termination
2674,over_5,Adult Services,28.952664,6,F,HISPA,U,A,30_to_34,.under_29,Staff,0.005073883320867614,616.0,wop4wqPClMKFwp0=,V Termination
110,.under_1,Self Sufficiency,14.6957,1,F,WHITE,U,A,30_to_34,30_to_34,Staff,0.0,110.0,wop4wqPClMKEwqY=,V Termination
470,1_to_2,Self Sufficiency,15.3851,1,F,BLACK,U,A,40_to_44,40_to_44,Staff,0.0,470.0,wop4wqPClMKEwqM=,IV Termination
84,.under_1,Other,16.2949,2,,HISPA,,,,,Staff,0.04300952380952379,70.0,wop4wqPClMKEwqA=,IV Termination
673,1_to_2,Self Sufficiency,17.8013,2,F,HISPA,U,A,.under_29,.under_29,Staff,0.004038484398216942,337.0,wop4wqPClMKEwp8=,V Termination
1150,3_to_4,Self Sufficiency,20.0599,4,F,WHITE,U,A,.under_29,.under_29,Staff,0.0046645217391304335,716.0,wop4wqPClMKDwqY=,V Termination
3078,over_5,Self Sufficiency,26.467038,7,M,NSPEC,U,A,45_to_49,35_to_39,Staff,0.003824346328784925,2742.0,wop4wqPClMKDwqQ=,V Termination
345,.under_1,Self Sufficiency,14.6957,1,F,WHITE,U,A,30_to_34,30_to_34,Staff,0.0,345.0,wop4wqPClMKDwqA=,IV Termination
1125,3_to_4,Self Sufficiency,20.0599,4,F,BLACK,U,A,30_to_34,30_to_34,Staff,0.004423555555555556,747.0,wop4wqPCk8KMwqU=,V Termination
118,.under_1,Self Sufficiency,14.6957,2,F,HISPA,U,A,.under_29,.under_29,Staff,0.008684745762711872,118.0,wop4wqPCk8KMwqQ=,V Termination
321,.under_1,Self Sufficiency,16.6208,1,F,BLACK,U,A,.under_29,.under_29,Staff,0.0,321.0,wop4wqPCk8KMwqM=,V Termination
657,1_to_2,Self Sufficiency,17.8013,3,F,HISPA,U,A,45_to_49,45_to_49,Staff,0.003677625570776258,223.0,wop4wqPCk8KLwqY=,V Termination
327,.under_1,Self Sufficiency,14.6957,2,F,WHITE,U,A,40_to_44,40_to_44,Staff,0.007967584097859332,166.0,wop4wqPCk8KLwqU=,V Termination
343,.under_1,Self Sufficiency,15.0834,1,M,NSPEC,U,A,35_to_39,35_to_39,Staff,0.0,343.0,wop4wqPCk8KLwqA=,IV Termination
727,1_to_2,Children Services,29.5457,4,F,HISPA,U,A,50_to_54,45_to_49,Staff,0.02042640990371389,323.0,wop4wqPCk8KLwp4=,IV Termination
47,.under_1,Self Sufficiency,13.9443,1,M,HISPA,U,A,.under_29,.under_29,Staff,0.0,47.0,wop4wqPCk8KLwp0=,V Termination
2030,3_to_4,Self Sufficiency,20.0599,6,F,WHITE,U,D,35_to_39,30_to_34,Staff,0.004363842364532019,924.0,wop4wqPCk8KKwqY=,V Termination
225,.under_1,Self Sufficiency,14.6957,1,F,NSPEC,U,A,45_to_49,45_to_49,Staff,0.0,225.0,wop4wqPCk8KKwqI=,IV Termination
826,1_to_2,Self Sufficiency,14.3362,4,F,HISPA,U,A,.under_29,.under_29,Staff,0.003795278450363196,84.0,wop4wqPCk8KKwqE=,V Termination
984,1_to_2,Self Sufficiency,18.5204,4,F,HISPA,U,A,.under_29,.under_29,Staff,0.004650508130081299,452.0,wop4wqPCk8KJwqE=,V Termination
379,1_to_2,Self Sufficiency,15.0834,2,M,HISPA,U,A,30_to_34,30_to_34,Staff,0.0010229551451187305,379.0,wop4wqPCk8KJwqA=,IV Termination
2044,over_5,Self Sufficiency,23.5291,8,F,HISPA,U,A,30_to_34,.under_29,Staff,0.004822994129158513,1736.0,wop4wqPCk8KJwp0=,V Termination
756,1_to_2,Self Sufficiency,17.8013,3,F,NSPEC,U,A,.under_29,.under_29,Staff,0.004107936507936509,322.0,wop4wqPCk8KIwqM=,V Termination
405,.under_1,Self Sufficiency,14.9896,2,M,,U,A,50_to_54,50_to_54,Staff,0.008309382716049382,243.0,wop4wqPCk8KIwp4=,V Termination
1552,1_to_2,Other,17.5951,4,,HISPA,,,,,Staff,0.00411971649484536,1262.0,wop4wqPCk8KFwqA=,V Termination
1241,1_to_2,Children Services,16.2528,5,F,,U,A,30_to_34,.under_29,Staff,0.003729685737308623,905.0,wop4wqPCk8KDwqQ=,V Termination
399,.under_1,Adult Services,12.0903,2,F,,U,A,.under_29,.under_29,Staff,0.002228070175438595,96.0,wop4wqPCk8KDwqA=,V Termination
1085,1_to_2,Self Sufficiency,16.8684,3,F,,U,A,40_to_44,40_to_44,Staff,0.004833271889400923,385.0,wop4wqLCm8KMwp4=,V Termination
1288,1_to_2,Self Sufficiency,15.1806,2,M,,U,A,35_to_39,35_to_39,Staff,0.00276110248447205,854.0,wop4wqLCm8KKwp4=,V Termination
996,1_to_2,Children Services,26.3981,4,F,WHITE,U,A,55_to_59,50_to_54,Staff,0.005697891566265061,254.0,wop4wqLCm8KIwp4=,IV Termination
100,.under_1,Children Services,21.1375,1,F,HISPA,U,A,.under_29,.under_29,Staff,0.0,100.0,wop4wqLCm8KHwqU=,V Termination
1053,1_to_2,Children Services,31.7724,4,F,BLACK,U,A,50_to_54,45_to_49,Staff,0.0059226020892687555,394.0,wop4wqLCm8KHwqM=,V Termination
1486,3_to_4,Children Services,33.2587,5,F,WHITE,U,A,.under_29,.under_29,Supervisor,0.00815693135935397,450.0,wop4wqLCm8KGwqU=,V Termination
419,1_to_2,Children Services,27.6523,1,M,BLACK,U,A,55_to_59,55_to_59,Staff,0.0,419.0,wop4wqLCm8KGwqQ=,IV Termination
5,.under_1,Children Services,23.7519,1,M,BLACK,U,A,50_to_54,50_to_54,Staff,0.0,5.0,wop4wqLCm8KGwqM=,IV Termination
118,.under_1,Children Services,27.6523,1,M,WHITE,U,A,over_60,over_60,Staff,0.0,118.0,wop4wqLCm8KGwp0=,IV Termination
